SURVEY_OPS,FRACTION_SUBSAMPLED,TOT_wgt_G_upscaled,TOT_No_upscaled,SPCODE,FAMILY,SCIENTIFIC_NAME,COMMON_NAME,OTU_NAME,T_FIELD,COUNT,AM_SPECIMEN,ANFC_SPECIMEN,WT_G,LENGTH_CODE,MAX_LENGTH_MM,MEASURED_COUNT,WEIGHT_MEASURED,RESTSAM_WT_G,CALCULATED_WT_G,CALCULATED_COUNTS,SITE_ID,GEAR,ON_BOTTOM_TIME,ON_BOTTOM_LATITUDE,ON_BOTTOM_LONGITUDE,ON_BOTTOM_DEPTH_M,OFF_BOTTOM_TIME,OFF_BOTTOM_LATITUDE,OFF_BOTTOM_LONGITUDE,OFF_BOTTOM_DEPTH_M,BOTTOM_DURATION_MINS,AFMA_UnitCode,AFMA_UnitCodeName,AFMA_CodeNote
IN2023_V05_163,1,7020,1,37038001,Urolophidae,Urolophus bucculentus,Sandyback Stingaree,,T,1,0,0,7020,TL,770,1,7020,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,,,
IN2023_V05_163,1,2440,1,37017008,Triakidae,Galeorhinus galeus,School Shark,,T,1,0,0,2440,TL,795,1,2440,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,SHS,School Shark,
IN2023_V05_163,1,800,1,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,1,0,0,800,TL,535,1,800,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,,,
IN2023_V05_163,1,2140,1,37017008,Triakidae,Galeorhinus galeus,School Shark,,T,1,0,0,2140,TL,870,1,2140,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,SHS,School Shark,
IN2023_V05_163,1,6460,2,37017001,Triakidae,Mustelus antarcticus,Gummy Shark,,T,2,0,0,6460,TL,933,2,6460,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,SHG,Gummy Shark,
IN2023_V05_163,1,4400,3,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,3,0,0,4400,TL,570,3,4400,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,,,
IN2023_V05_163,1,9060,3,37031003,Rajidae,Dentiraja cerva,Whitespotted Skate,,T,3,0,0,9060,TL,553,3,9060,,,,N31.3,McKenna semi V-wing fish trawl,16/07/2023 21:13,-37.916995,150.045504,232,16/07/2023 21:44,-37.938132,150.029726,215,31,,,
IN2023_V05_142,0.1,3392420,44610,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,S,4461,0,0,339242,FL,217,50,3802,335440,339242,4461,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,HMG,Jack Mackerel,
IN2023_V05_142,0.1,52000,190,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,S,19,0,0,5200,FL,262,19,5200,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,TRS,Silver Warehou,
IN2023_V05_142,0.1,15190,30,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,S,3,0,0,1519,FL,418,3,1519,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,FLT,Flathead,
IN2023_V05_142,0.1,10300,20,37264004,Zeidae,Zeus faber,John Dory,,S,2,0,0,1030,FL,320,2,1030,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,DOJ,John Dory,
IN2023_V05_142,0.1,1700,30,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,S,3,0,0,170,FL,164,3,170,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,8720,20,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,S,2,0,0,872,FL,255,2,872,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,36,1,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,1,0,0,36,FL,133,1,36,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,1480,20,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,S,2,0,0,148,FL,202,2,148,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,580,40,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,S,4,0,0,58,FL,116,4,58,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,13520,40,37467004,Tetraodontidae,Sphoeroides pachygaster,Balloonfish,,S,4,0,0,1352,FL,259,4,1352,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,820,10,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,S,1,0,0,82,FL,189,1,82,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,12520,20,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,S,2,0,0,1252,FL,404,2,1252,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,LAT,Latchet,of interest but not Quota
IN2023_V05_142,1,88,1,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,1,0,0,88,FL,176,1,88,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,11720,90,37439002,Gempylidae,Rexea solandri,Gemfish,,S,9,0,0,1172,FL,287,9,1172,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,GEME,Gemfish East,
IN2023_V05_142,0.1,47550,490,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,S,49,0,0,4755,SL,256,49,4755,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,9320,30,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,S,3,0,0,932,TL,336,3,932,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,428,1,37017001,Triakidae,Mustelus antarcticus,Gummy Shark,,T,1,1,0,428,TL,489,1,428,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,SHG,Gummy Shark,
IN2023_V05_142,1,84,5,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,5,0,0,84,FL,149,5,84,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,0.1,21220,20,37023002,Pristiophoridae,Pristiophorus cirratus,Common Sawshark,,S,2,1,1,2122,TL,928,2,2122,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,SHWF,Sawshark,
IN2023_V05_142,0.1,2940,10,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,S,1,0,0,294,FL,274,1,294,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,TRS,Silver Warehou,
IN2023_V05_142,1,209,1,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,1,0,1,209,TL,417,1,209,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,145,1,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,1,0,1,145,TL,291,1,145,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,2532,3,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,3,0,0,2532,FL,426,3,2532,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,LAT,Latchet,of interest but not Quota
IN2023_V05_142,1,268,1,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,1,0,1,268,TL,294,1,268,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,1390,1,37264004,Zeidae,Zeus faber,John Dory,,T,1,0,0,1390,FL,417,1,1390,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,DOJ,John Dory,
IN2023_V05_142,1,511,1,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,1,0,0,511,FL,186,1,511,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_142,1,843,3,37228002,Ophidiidae,Genypterus blacodes,Pink Ling,,T,3,1,1,843,FL,431,3,843,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,LIG,Pink Ling,
IN2023_V05_142,1,12300,1,37007001,Heterodontidae,Heterodontus portusjacksoni,Port Jackson Shark,,T,1,0,0,12300,TL,1065,1,12300,,,,N33.1,McKenna semi V-wing fish trawl,14/07/2023 23:21,-37.759498,150.107769,150,14/07/2023 23:53,-37.735172,150.118142,145,32,,,
IN2023_V05_145,1,19536,225,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,225,3,1,19536,SL,247,50,4336,15200,19536,225,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,604,10,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,10,2,2,604,FL,175,10,604,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,3205,19,37287001,Sebastidae,Helicolenus percoides,Reef Ocean Perch,,T,19,2,1,3205,FL,245,19,3205,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,REG,Ocean Perch,
IN2023_V05_145,1,526,1,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,T,1,0,0,526,TL,376,1,526,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,1886,6,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,6,0,0,1886,TL,373,6,1886,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,559,2,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,2,1,1,559,TL,455,2,559,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,2752,5,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,5,0,0,2752,FL,478,5,2752,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,FLT,Flathead,
IN2023_V05_145,1,4228,5,37264004,Zeidae,Zeus faber,John Dory,,T,5,0,1,4228,FL,432,5,4228,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,DOJ,John Dory,
IN2023_V05_145,1,3322,7,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,7,0,0,3322,FL,354,7,3322,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,LAT,Latchet,of interest but not Quota
IN2023_V05_145,1,28,2,37097001,Argentinidae,Argentina australiae,Silverside,,T,2,1,1,28,FL,133,2,28,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,78,1,37326901,Priacanthidae,Priacanthus spp.,red bullseye,,T,1,1,0,78,FL,174,1,78,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,11897,137,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,T,137,0,2,11897,FL,235,50,4337,7560,11897,137,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,78,1,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,T,1,0,0,78,FL,202,1,78,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,116,1,37288001,Triglidae,Chelidonichthys kumu,Red Gurnard,,T,1,1,0,116,FL,229,1,116,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,200,1,37264003,Zeidae,Zenopsis nebulosa,Mirror Dory,,T,1,0,0,200,,,0,,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,DOM,Mirror Dory,
IN2023_V05_145,1,290,2,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,2,2,0,290,FL,256,2,290,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,194,1,37439001,Gempylidae,Thyrsites atun,Barracouta,,T,1,0,0,194,FL,321,1,194,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,482,1,37228002,Ophidiidae,Genypterus blacodes,Pink Ling,,T,1,0,0,482,FL,473,1,482,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,LIG,Pink Ling,
IN2023_V05_145,1,2092,138,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,138,2,2,2092,FL,144,50,759,1333,2092,138,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,3842,8,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,8,0,0,3842,FL,248,8,3842,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,2018,9,37467004,Tetraodontidae,Sphoeroides pachygaster,Balloonfish,,T,9,0,0,2018,FL,257,9,2018,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,1240,1,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,1,0,1,1240,TL,541,1,1240,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,2294,19,37439002,Gempylidae,Rexea solandri,Gemfish,,T,19,0,0,2294,FL,302,19,2294,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,GEME,Gemfish East,
IN2023_V05_145,1,21721,286,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,T,286,0,0,21721,FL,224,50,3801,17920,21721,286,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,HMG,Jack Mackerel,
IN2023_V05_145,1,2040,1,37038001,Urolophidae,Urolophus bucculentus,Sandyback Stingaree,,T,1,0,0,2040,TL,522,1,2040,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,3720,2,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,2,0,0,3720,TL,566,2,3720,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_145,1,4880,3,37023002,Pristiophoridae,Pristiophorus cirratus,Common Sawshark,,T,3,0,0,4880,TL,980,3,4880,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,SHWF,Sawshark,
IN2023_V05_145,1,1380,1,37039001,Myliobatidae,Myliobatis tenuicaudatus,Southern Eagle Ray,,T,1,0,0,1380,DW,460,1,1380,,,,N33.2,McKenna semi V-wing fish trawl,15/07/2023 4:34,-37.704507,150.126532,144,15/07/2023 4:54,-37.719534,150.118999,144,20,,,
IN2023_V05_141,1,5375,8,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,8,0,0,5375,FL,966,8,5375,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,356,1,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,1,0,0,356,TL,343,1,356,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,3664,5,37264004,Zeidae,Zeus faber,John Dory,,T,5,0,0,3664,FL,395,5,3664,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,DOJ,John Dory,
IN2023_V05_141,1,320,5,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,T,5,0,0,320,FL,191,5,320,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,542,1,37465006,Monacanthidae,Nelusetta ayraud,Ocean Jacket,,T,1,0,0,542,FL,352,1,542,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,JAC,Ocean Jackets,of interest but not Quota
IN2023_V05_141,1,14739,145,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,145,0,0,14739,SL,240,50,5079,9660,14739,145,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,7858,10,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,10,0,0,7858,FL,611,10,7858,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,FLT,Flathead,
IN2023_V05_141,1,4973,68,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,T,68,0,0,4973,FL,234,50,3639,1334,4973,68,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,HMG,Jack Mackerel,
IN2023_V05_141,1,201,1,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,1,0,1,201,FL,239,1,201,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,1235,9,37439002,Gempylidae,Rexea solandri,Gemfish,,T,9,0,0,1235,FL,272,9,1235,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,GEME,Gemfish East,
IN2023_V05_141,1,2065,8,37439001,Gempylidae,Thyrsites atun,Barracouta,,T,8,0,0,2065,FL,421,8,2065,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,1579,26,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,26,0,0,1579,FL,187,26,1579,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,5526,17,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,17,1,0,5526,TL,374,17,5526,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,8622,21,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,T,21,1,0,8622,TL,377,21,8622,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,18794,44,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,44,0,0,18794,FL,437,44,18794,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,LAT,Latchet,of interest but not Quota
IN2023_V05_141,1,174,1,37141001,Gonorynchidae,Gonorynchus greyi,Beaked Salmon,,T,1,0,0,174,FL,347,1,174,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,803,58,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,58,0,1,803,FL,162,50,692,111,803,58,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,488,1,37258003,Berycidae,Centroberyx affinis,Redfish,,T,1,1,0,488,FL,273,1,488,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,RED,Redfish,
IN2023_V05_141,1,82,5,37097001,Argentinidae,Argentina australiae,Silverside,,T,5,0,0,82,FL,143,5,82,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,6,1,37311053,Acropomatidae,Verilus anomalus,Threespine Cardinalfish,,T,1,0,1,6,FL,81,1,6,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,268,11,37038903,Urolophidae,Urolophus spp.,,,T,11,0,0,268,TL,150,11,268,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,791,2,37038002,Urolophidae,Urolophus cruciatus,Banded Stingaree,,T,2,1,0,791,TL,309,2,791,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,4840,6,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,6,0,0,4840,TL,500,6,4840,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,2200,2,37031002,Rajidae,Dentiraja australis,Sydney Skate,,T,2,0,0,2200,TL,497,2,2200,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,,,
IN2023_V05_141,1,2040,2,37017001,Triakidae,Mustelus antarcticus,Gummy Shark,,T,2,0,0,2040,TL,620,2,2040,,,,N33.3,McKenna semi V-wing fish trawl,14/07/2023 21:25,-37.737321,150.066911,139,14/07/2023 21:47,-37.754191,150.060419,140,22,SHG,Gummy Shark,
IN2023_V05_153,1,1946,10,37264004,Zeidae,Zeus faber,John Dory,,T,10,2,2,1946,FL,316,10,1946,,,,N35.1,McKenna semi V-wing fish trawl,15/07/2023 23:55,-37.618177,149.904726,97,16/07/2023 0:25,-37.617246,149.873055,88,31,DOJ,John Dory,
IN2023_V05_153,1,4412,12,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,12,0,0,4412,FL,232,12,4412,,,,N35.1,McKenna semi V-wing fish trawl,15/07/2023 23:55,-37.618177,149.904726,97,16/07/2023 0:25,-37.617246,149.873055,88,31,,,
