SPCODE,SCIENTIFIC_NAME,COMMON_NAME,OPER_ID,VOYAGE_ID,SITE_ID,SPECIES_BARCODE,WEIGHT_G,LENGTH_MM,SEX,SEX_CODE,OTOLITH,OTOLITH_COMMENT,GONAD,TISSUE,STOMACH,HINDGUT,BIOLOGICALS_COMMENTS,FISH_COMMENTS,Species_size
37296001,Platycephalus richardsoni,Tiger Flathead,127,IN2023_V05,N37.2,10071092,678,452,(null),(null),(null),(null),10082018,10081988,10081202,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,127,IN2023_V05,N37.2,10071092,652,405,(null),(null),(null),(null),10081097,10082282,10081905,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,127,IN2023_V05,N37.2,10071092,896,487,(null),(null),(null),(null),10081352,10081304,10082312,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,324,273,(null),(null),(null),in tissue bag,10081470,10082283,10081382,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,394,298,(null),(null),(null),in tissue bag,10082333,10081440,10082454,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,380,280,(null),(null),(null),in tissue bag,10081898,10081868,10082481,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,308,270,(null),(null),(null),in tissue bag,10081926,10081415,10081441,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,332,277,(null),(null),(null),in tissue bag,10082451,10082512,10082322,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,290,267,(null),(null),(null),in tissue bag,10081958,10082017,10081907,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,127,IN2023_V05,N37.2,10071093,278,267,(null),(null),(null),in tissue bag,10081130,10081160,10081100,(null),(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,100,250,f,(null),(null),in tissue bag,10083439,10083407,10083409,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,108,239,u,(null),(null),in tissue bag,10083436,10083379,10083401,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,105,248,m,(null),(null),in tissue bag,10083371,10084117,10083431,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,308,342,m,(null),(null),in tissue bag,10084060,10084090,10083406,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,255,320,m,(null),(null),in tissue bag,10083377,10083434,10083374,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,84,218,m,(null),(null),in tissue bag,10083556,10084087,10083463,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,74,220,u,(null),(null),in tissue bag,10083493,10083497,10083467,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,188,303,m,(null),(null),in tissue bag,10083557,10083464,10083527,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,75,229,u,(null),(null),in tissue bag,10083462,10083522,10083471,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,153,IN2023_V05,N35.1,10071340,46,188,f,(null),(null),in tissue bag,10083494,10083554,10083524,(null),(null),(null),Platycephalus richardsoni_sm
37228002,Genypterus blacodes,Pink Ling,153,IN2023_V05,N35.1,10071345,376,423,f,(null),(null),in tissue bag,10083492,10083552,10083523,(null),(null),(null),Genypterus blacodes
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,325,304,(null),F,(null),(null),(null),10083361,10083424,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,434,347,f,M,(null),(null),(null),10083391,10083421,(null),pupps,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,577,356,f,F,(null),(null),(null),10083364,10083362,(null),pupps,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,294,309,(null),F,(null),(null),(null),10083392,10083422,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,246,310,(null),F,(null),(null),(null),10083394,10083510,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,229,302,(null),M,(null),(null),(null),10083450,10083480,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,360,334,(null),F,(null),(null),(null),10083513,10083543,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,350,315,(null),F,(null),(null),(null),10083511,10083483,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,153,IN2023_V05,N35.1,10071351,393,320,(null),F,(null),(null),(null),10083456,10083541,(null),(null),(null),Urolophus paucimaculatus
37439002,Rexea solandri,Gemfish,153,IN2023_V05,N35.1,10071355,146,255,u,(null),(null),in tissue bag,10083461,10083491,10083521,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,153,IN2023_V05,N35.1,10071355,118,248,u,(null),(null),in tissue bag,10083546,10083516,10083458,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,153,IN2023_V05,N35.1,10071355,150,274,f,(null),(null),in tissue bag,10083519,10083549,10083486,(null),(null),(null),Rexea solandri
37445006,Seriolella punctata,Silver Warehou,153,IN2023_V05,N35.1,10071358,116,213,u,(null),(null),in tissue bag,10083489,10083488,10083551,(null),(null),(null),Seriolella punctata
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,172,211,(null),(null),(null),(null),(null),10083437,10083380,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,94,210,(null),(null),(null),(null),(null),10083410,10083440,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,68,161,(null),(null),(null),(null),(null),10083363,10083408,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,64,158,(null),(null),(null),(null),(null),10083438,10083360,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,62,155,(null),(null),(null),(null),(null),10083420,10083390,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,68,158,(null),(null),(null),(null),(null),10083423,10083393,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,34,126,(null),(null),(null),(null),(null),(null),10083369,(null),bagged whole,(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,60,153,(null),(null),(null),(null),(null),(null),10083399,(null),bagged whole,(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,34,129,(null),(null),(null),(null),(null),(null),10083429,(null),bagged whole,(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,153,IN2023_V05,N35.1,10071357,122,191,(null),(null),(null),(null),(null),10083402,10083372,(null),(null),(null),Helicolenus percoides
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,107,185,u,(null),(null),in tissue bag,10083721,10083459,10083449,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,116,190,m,(null),(null),in tissue bag,10083678,10083590,10083786,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,124,195,u,(null),(null),in tissue bag,10083785,10083755,10083725,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,120,290,m,(null),(null),in tissue bag,10083695,10083759,10083648,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,108,189,f,(null),(null),in tissue bag,10083782,10083753,10083783,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,111,195,f,(null),(null),in tissue bag,10083693,10083752,10083723,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,114,196,u,(null),(null),in tissue bag,10083789,10083620,10083697,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,113,199,f,(null),(null),in tissue bag,10083757,10083787,10083727,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,145,205,u,(null),(null),in tissue bag,10083680,10083756,10083650,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,156,IN2023_V05,N35.2,10071385,122,192,f,(null),(null),in tissue bag,10083699,10083729,10083622,(null),(null),(null),Seriolella punctata
37287001,Helicolenus percoides,Reef Ocean Perch,156,IN2023_V05,N35.2,10071386,128,179,(null),(null),(null),(null),(null),10083419,10083447,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,156,IN2023_V05,N35.2,10071386,115,177,(null),(null),(null),(null),(null),10083389,10083417,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,156,IN2023_V05,N35.2,10071386,161,202,(null),(null),(null),(null),(null),10083387,10083448,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,156,IN2023_V05,N35.2,10071386,105,185,(null),(null),(null),(null),(null),10083388,10083418,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,156,IN2023_V05,N35.2,10071386,88,162,(null),(null),(null),(null),(null),10083441,10083411,(null),(null),(null),Helicolenus percoides
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1138,520,f,(null),(null),in tissue bag,10084674,10084704,10084644,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,322,295,f,(null),(null),in tissue bag,10084653,10084683,10084620,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,208,253,m,(null),(null),in tissue bag,10084713,10084711,10084623,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,284,276,f,(null),(null),in tissue bag,10083758,10083698,10083803,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,338,295,f,(null),(null),in tissue bag,10083743,10083773,10083726,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,444,304,f,(null),(null),in tissue bag,10083696,10084040,10084010,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,328,281,f,(null),(null),in tissue bag,10083980,10083918,10083950,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,187,IN2023_V05,N23.2,10071618,374,308,f,(null),(null),in tissue bag,10083888,10083858,10083828,(null),(null),(null),Seriolella punctata
37228002,Genypterus blacodes,Pink Ling,187,IN2023_V05,N23.2,10071612,886,573,f,(null),(null),in tissue bag,10083728,10084624,10083916,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,187,IN2023_V05,N23.2,10071612,483,462,m,(null),(null),in tissue bag,10083856,10083886,10083826,(null),(null),(null),Genypterus blacodes
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,154,612,(null),(null),(null),(null),(null),10084535,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,310,438,(null),(null),(null),(null),(null),10084505,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,101,304,(null),(null),(null),(null),(null),10084705,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,325,446,(null),(null),(null),(null),(null),10084564,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,112,307,(null),(null),(null),(null),(null),10084501,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,153,355,(null),(null),(null),(null),(null),10084531,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,129,326,(null),(null),(null),(null),(null),10084561,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,187,IN2023_V05,N23.2,10071613,316,440,(null),(null),(null),(null),(null),10084591,(null),(null),(null),(null),Macruronus novaezelandiae
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,444,309,f,(null),(null),in tissue bag,10083956,10083989,10084034,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,485,310,f,(null),(null),in tissue bag,10083906,10083706,10083909,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,546,319,f,(null),(null),in tissue bag,10083736,10083766,10083790,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,408,289,m,(null),(null),in tissue bag,10083452,10083482,10083788,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,464,314,f,(null),(null),in tissue bag,10083793,10083760,10083542,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,452,293,m,(null),(null),in tissue bag,10083873,10083997,10083903,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,385,297,f,(null),(null),in tissue bag,10084424,10084454,10084394,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,426,303,f,(null),(null),in tissue bag,10083818,10084422,10083876,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,526,318,f,(null),(null),in tissue bag,10084485,10084451,10084392,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,188,IN2023_V05,N23.1,10071646,395,294,m,(null),(null),in tissue bag,10084185,10084215,10084421,(null),(null),(null),Seriolella punctata
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,102,258,u,(null),(null),in tissue bag,10083747,10083777,10083808,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,111,251,u,(null),(null),in tissue bag,10084199,10083805,10083775,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,95,250,u,(null),(null),in tissue bag,10084243,10084274,10084213,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,143,278,u,(null),(null),in tissue bag,10084186,10084216,10084273,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,91,244,f,(null),(null),in tissue bag,10084278,10084218,10084190,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,117,271,f,(null),(null),in tissue bag,10084250,10084220,10084280,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,98,255,f,(null),(null),in tissue bag,10084246,10084276,10084183,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,124,278,f,(null),(null),in tissue bag,10083745,10083715,10083778,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,125,271,u,(null),(null),in tissue bag,10083717,10084037,10084007,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,188,IN2023_V05,N23.1,10071650,131,276,f,(null),(null),in tissue bag,10083944,10083974,10084004,(null),(null),(null),Rexea solandri
37227001,Macruronus novaezelandiae,Blue Grenadier,188,IN2023_V05,N23.1,10071660,102,311,(null),(null),(null),(null),(null),10083851,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,188,IN2023_V05,N23.1,10071660,262,416,(null),(null),(null),(null),(null),10083824,(null),(null),(null),(null),Macruronus novaezelandiae
