SPCODE,SITE_ID,LENGTH_MM,TISSUE,BIOLOGICALS_COMMENTS,SCIENTIFIC_NAME,COMMON_NAME
37228002,N45.2,623,10082679,(null),Genypterus blacodes,Pink Ling
37228002,N45.2,547,10082788,(null),Genypterus blacodes,Pink Ling
37227001,N45.2,411,10082682,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,438,10082932,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,429,10082652,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,412,10082712,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,423,10082680,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,439,10082648,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,395,10082708,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,421,10082681,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,434,10082711,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.2,417,10082651,(null),Macruronus novaezelandiae,Blue Grenadier
37287093,N45.2,401,10082661,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,332,10082694,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,367,10082656,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,378,10082657,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,300,10082717,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,312,10082654,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,396,10082678,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,352,10082716,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,326,10082653,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.2,314,10082655,(null),Helicolenus barathri,Bigeye Ocean Perch
37439002,N45.2,253,10082685,(null),Rexea solandri,Gemfish
37445006,N45.3,270,10083075,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,279,10083078,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,304,10083042,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,256,10083012,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,277,10083073,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,265,10083016,(null),Seriolella punctata,Silver Warehou
37445006,N45.3,276,10082616,(null),Seriolella punctata,Silver Warehou
37287093,N45.3,290,10082612,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.3,271,10083046,(null),Helicolenus barathri,Bigeye Ocean Perch
37287093,N45.3,276,10083021,(null),Helicolenus barathri,Bigeye Ocean Perch
37439002,N45.3,289,10083178,(null),Rexea solandri,Gemfish
37439002,N45.3,294,10083172,gonad LOST,Rexea solandri,Gemfish
37439002,N45.3,278,10083171,(null),Rexea solandri,Gemfish
37439002,N45.3,267,10083133,(null),Rexea solandri,Gemfish
37439002,N45.3,250,10083102,(null),Rexea solandri,Gemfish
37439002,N45.3,278,10083141,(null),Rexea solandri,Gemfish
37439002,N45.3,257,10083112,(null),Rexea solandri,Gemfish
37439002,N45.3,273,10083164,(null),Rexea solandri,Gemfish
37439002,N45.3,251,10083166,(null),Rexea solandri,Gemfish
37439002,N45.3,237,10083136,(null),Rexea solandri,Gemfish
37228002,N45.3,486,10083043,(null),Genypterus blacodes,Pink Ling
37228002,N45.3,588,10082628,(null),Genypterus blacodes,Pink Ling
37228002,N45.3,706,10082625,(null),Genypterus blacodes,Pink Ling
37227001,N45.3,303,10082618,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,319,10082626,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,323,10082636,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,332,10082630,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,315,10082635,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,92,10082638,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,283,10082629,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,286,10082627,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,336,10082624,(null),Macruronus novaezelandiae,Blue Grenadier
37227001,N45.3,335,10082639,(null),Macruronus novaezelandiae,Blue Grenadier
37017008,N45.3,770,10082669,(null),Galeorhinus galeus,School Shark
37445006,S5.3,344,10085691,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,307,10085722,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,325,10085689,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,321,10085753,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,298,10085690,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,322,10085718,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,308,10085660,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,333,10085819,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,308,10085817,(null),Seriolella punctata,Silver Warehou
37445006,S5.3,318,10085783,(null),Seriolella punctata,Silver Warehou
37038002,S5.3,346,10085766,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,320,10085769,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,375,10085828,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,296,10085859,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,322,10085858,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,324,10085856,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,330,10085863,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,333,10085833,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,325,10085658,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.3,312,10085661,(null),Urolophus cruciatus,Banded Stingaree
37264002,S5.3,255,10085836,(null),Cyttus australis,Silver Dory
37264002,S5.3,276,10085776,(null),Cyttus australis,Silver Dory
37264002,S5.3,202,10085867,(null),Cyttus australis,Silver Dory
37264002,S5.3,249,10085804,(null),Cyttus australis,Silver Dory
37264002,S5.3,258,10085864,(null),Cyttus australis,Silver Dory
37038001,S5.3,614,10085800,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S5.3,525,10085857,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S5.3,609,10085801,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S5.3,601,10085831,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S5.3,538,10085797,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S5.3,518,10085861,(null),Urolophus bucculentus,Sandyback Stingaree
37038002,S6.3,295,10084947,(null),Urolophus cruciatus,Banded Stingaree
37038002,S6.3,334,10085643,(null),Urolophus cruciatus,Banded Stingaree
37445006,S6.3,282,10084887,(null),Seriolella punctata,Silver Warehou
37445006,S6.3,295,10084946,(null),Seriolella punctata,Silver Warehou
37445006,S6.3,280,10084885,(null),Seriolella punctata,Silver Warehou
37445006,S6.3,305,10084919,(null),Seriolella punctata,Silver Warehou
37296001,S6.3,367,10084916,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,408,10084804,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,502,10084968,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,340,10084938,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,361,10084878,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,366,10084881,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,382,10084841,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,525,10084837,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,434,10084940,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.3,440,10084970,(null),Platycephalus richardsoni,Tiger Flathead
37264002,S6.3,194,10084807,(null),Cyttus australis,Silver Dory
37264002,S6.3,178,10084895,(null),Cyttus australis,Silver Dory
37264002,S6.3,168,10084831,(null),Cyttus australis,Silver Dory
37296001,S6.1,396,10085764,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,461,10085824,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,418,10084805,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,448,10084772,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,410,10084774,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,411,10084740,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,435,10084770,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,449,10084761,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,379,10084808,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.1,477,10084810,(null),Platycephalus richardsoni,Tiger Flathead
37445006,S6.1,321,10084977,(null),Seriolella punctata,Silver Warehou
37264002,S6.1,171,10085939,(null),Cyttus australis,Silver Dory
37264002,S6.1,186,10085904,(null),Cyttus australis,Silver Dory
37264002,S6.1,218,10085994,(null),Cyttus australis,Silver Dory
37264002,S6.1,159,10085967,(null),Cyttus australis,Silver Dory
37264002,S6.1,193,10085794,(null),Cyttus australis,Silver Dory
37264002,S6.1,99,NA,whole fish,Cyttus australis,Silver Dory
37377003,S6.1,305,10085909,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S6.1,324,10085908,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S6.1,304,10085952,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S6.1,302,10085892,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S6.1,331,10085987,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S6.1,307,10085895,(null),Nemadactylus macropterus,Jackass Morwong
37038001,S6.1,544,10085936,(null),Urolophus bucculentus,Sandyback Stingaree
37038002,S6.1,345,10085968,(null),Urolophus cruciatus,Banded Stingaree
37038002,S6.1,341,10085935,(null),Urolophus cruciatus,Banded Stingaree
37038002,S6.1,387,10085965,(null),Urolophus cruciatus,Banded Stingaree
37038002,S6.1,283,10085906,(null),Urolophus cruciatus,Banded Stingaree
37296001,S6.5,418,10085957,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S6.5,414,10085923,(null),Platycephalus richardsoni,Tiger Flathead
37445006,S6.5,326,10085984,(null),Seriolella punctata,Silver Warehou
37445006,S6.5,315,10085893,(null),Seriolella punctata,Silver Warehou
37439002,S6.5,547,10085949,(null),Rexea solandri,Gemfish
37439002,S6.5,270,10085976,(null),Rexea solandri,Gemfish
37439002,S6.5,288,10085986,(null),Rexea solandri,Gemfish
37228002,S6.5,652,10085961,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,505,10085889,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,457,10085963,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,630,10085930,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,509,10085993,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,491,10085988,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,623,10085931,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,828,10085899,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,739,10085989,(null),Genypterus blacodes,Pink Ling
37228002,S6.5,601,10085979,(null),Genypterus blacodes,Pink Ling
37296001,S3.1,342,10085288,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,356,10085229,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,206,10085286,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,256,10085226,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,251,10085075,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,240,10085041,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,324,10084981,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S3.1,298,10085070,(null),Platycephalus richardsoni,Tiger Flathead
37264002,S3.1,158,10085015,(null),Cyttus australis,Silver Dory
37264002,S3.1,132,10084982,(null),Cyttus australis,Silver Dory
37264002,S3.1,120,10085234,(null),Cyttus australis,Silver Dory
37264002,S3.1,131,10085237,(null),Cyttus australis,Silver Dory
37264002,S3.1,131,10085263,(null),Cyttus australis,Silver Dory
37287001,S3.1,108,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,139,10085297,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,154,10085294,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,157,10085239,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,164,10085302,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,193,10085295,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,196,10085232,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,186,10085299,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,158,10085300,(null),Helicolenus percoides,Reef Ocean Perch
37287001,S3.1,182,10085303,(null),Helicolenus percoides,Reef Ocean Perch
37445006,S3.1,203,10085240,(null),Seriolella punctata,Silver Warehou
37445006,S3.1,216,10085271,(null),Seriolella punctata,Silver Warehou
37445006,S3.1,222,10085250,(null),Seriolella punctata,Silver Warehou
37264004,S3.1,200,NA,(null),Zeus faber,John Dory
37264004,S3.1,180,NA,(null),Zeus faber,John Dory
37264004,S3.1,234,NA,(null),Zeus faber,John Dory
37264004,S3.1,301,NA,(null),Zeus faber,John Dory
37264004,S3.1,332,NA,(null),Zeus faber,John Dory
37264004,S3.1,273,NA,(null),Zeus faber,John Dory
37264004,S3.1,112,NA,(null),Zeus faber,John Dory
37264004,S3.1,152,NA,(null),Zeus faber,John Dory
37264004,S3.1,95,NA,(null),Zeus faber,John Dory
37264004,S3.1,356,NA,(null),Zeus faber,John Dory
37377003,S2.1,285,10085246,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,299,10085308,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,261,10085248,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,274,10085279,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,244,10085205,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,300,10085145,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,307,10085112,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,338,10085128,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,254,10085393,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.1,285,10085142,(null),Nemadactylus macropterus,Jackass Morwong
37038004,S2.1,256,10085399,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,372,10085367,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,305,10085394,2 pups,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,291,NA,tissue sample lost in mixup,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,136,NA,whole fish,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,306,10085254,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,312,10085281,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,279,10085251,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,352,10085283,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.1,278,10085222,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038002,S2.1,336,10083771,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,262,10085255,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,316,10083958,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,239,10083515,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,318,10085330,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,282,10085396,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,257,10085339,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,237,10085365,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,238,10085338,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.1,264,10085368,(null),Urolophus cruciatus,Banded Stingaree
37264002,S2.1,144,10083765,(null),Cyttus australis,Silver Dory
37264002,S2.1,129,10083591,(null),Cyttus australis,Silver Dory
37264002,S2.1,151,10083735,(null),Cyttus australis,Silver Dory
37264002,S2.1,139,10084017,(null),Cyttus australis,Silver Dory
37445005,S2.1,198,10083713,(null),Seriolella brama,Blue Warehou
37445005,S2.1,163,10084616,(null),Seriolella brama,Blue Warehou
37445005,S2.1,212,10085059,(null),Seriolella brama,Blue Warehou
37445005,S2.1,212,10084430,(null),Seriolella brama,Blue Warehou
37038002,S2.2,367,10084005,developing eggs,Urolophus cruciatus,Banded Stingaree
37038002,S2.2,324,10083942,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.2,296,10083972,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.2,280,10084002,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.2,331,10083973,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.2,253,10084013,(null),Urolophus cruciatus,Banded Stingaree
37038002,S2.2,242,10084043,(null),Urolophus cruciatus,Banded Stingaree
37377003,S2.2,243,10083946,shot 2,Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,298,10083544,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,237,10084401,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,229,10083484,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,245,10084003,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,296,10084490,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,288,10084431,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,253,10084589,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,264,10082332,(null),Nemadactylus macropterus,Jackass Morwong
37377003,S2.2,296,10084584,(null),Nemadactylus macropterus,Jackass Morwong
37038004,S2.2,265,10084618,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,354,10085079,small eggs,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,265,10084619,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,317,10084045,1 pup,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,326,10083802,developed egg,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,377,10084012,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,290,10084042,2 pups,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,283,10083954,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,345,10083951,pup,Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.2,349,10085063,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37264002,S2.2,152,10085093,(null),Cyttus australis,Silver Dory
37264002,S2.2,141,10083742,(null),Cyttus australis,Silver Dory
37264002,S2.2,158,10083800,(null),Cyttus australis,Silver Dory
37264002,S2.2,167,10083740,(null),Cyttus australis,Silver Dory
37264002,S2.2,185,10085089,(null),Cyttus australis,Silver Dory
37264002,S2.2,182,10083768,(null),Cyttus australis,Silver Dory
37264002,S2.2,134,10084399,(null),Cyttus australis,Silver Dory
37264002,S2.2,176,10084554,(null),Cyttus australis,Silver Dory
37445005,S2.2,237,NA,(null),Seriolella brama,Blue Warehou
37445005,S2.2,270,NA,(null),Seriolella brama,Blue Warehou
37445005,S2.2,202,NA,(null),Seriolella brama,Blue Warehou
37465006,S2.2,228,10085092,(null),Nelusetta ayraud,Ocean Jacket
37465006,S2.2,209,10085116,(null),Nelusetta ayraud,Ocean Jacket
37465006,S2.2,225,10084429,(null),Nelusetta ayraud,Ocean Jacket
37465006,S2.2,198,10084009,(null),Nelusetta ayraud,Ocean Jacket
37465006,S2.2,222,10083979,(null),Nelusetta ayraud,Ocean Jacket
37465006,S2.2,187,10083767,(null),Nelusetta ayraud,Ocean Jacket
37377003,S2.3,275,10083764,(null),Nemadactylus macropterus,Jackass Morwong
37038002,S2.3,315,10083739,shot 3,Urolophus cruciatus,Banded Stingaree
37038002,S2.3,319,10083734,(null),Urolophus cruciatus,Banded Stingaree
37296001,S2.3,452,10084994,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,453,10085206,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,268,10085001,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,281,10085203,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,363,10083737,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,398,10084433,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,374,10085174,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,415,10083799,(null),Platycephalus richardsoni,Tiger Flathead
37296001,S2.3,384,10083704,(null),Platycephalus richardsoni,Tiger Flathead
37445006,S2.3,274,10084797,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,304,10084436,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,241,10084769,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,246,10084567,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,302,10084798,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,262,10084518,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,315,10084553,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,300,10084611,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,312,10085083,(null),Seriolella punctata,Silver Warehou
37445006,S2.3,304,10085216,(null),Seriolella punctata,Silver Warehou
37038001,S2.3,382,10083762,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,462,10084402,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,529,10084582,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,359,10085053,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,424,10085091,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,482,10085002,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,484,10085062,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,715,10085028,small eggs,Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,414,10085202,(null),Urolophus bucculentus,Sandyback Stingaree
37038001,S2.3,384,10083801,(null),Urolophus bucculentus,Sandyback Stingaree
37264004,S2.3,239,NA,(null),Zeus faber,John Dory
37287001,S2.3,242,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37287001,S2.3,102,NA,whole fish,Helicolenus percoides,Reef Ocean Perch
37017001,S2.3,463,10084790,(null),Mustelus antarcticus,Gummy Shark
37038004,S2.3,339,10084762,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,327,10084822,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,377,10084759,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,276,10084789,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,310,10084820,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,276,10084819,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,290,10084824,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,306,10084827,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,325,10084858,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038004,S2.3,323,10084544,(null),Urolophus paucimaculatus,Sparsely-spotted Stingaree
37038007,S2.3,342,10084765,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,384,10084766,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,372,10084520,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,317,10084610,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,362,10084796,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,370,10084555,2 pups,Urolophus viridis,Greenback Stingaree
37038007,S2.3,315,10084523,pup,Urolophus viridis,Greenback Stingaree
37038007,S2.3,339,10084578,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,356,10084581,(null),Urolophus viridis,Greenback Stingaree
37038007,S2.3,360,10084521,(null),Urolophus viridis,Greenback Stingaree
37296001,S5.2,389,10084048,(null),Platycephalus richardsoni,Tiger Flathead
37038001,S5.2,480,10084602,(null),Urolophus bucculentus,Sandyback Stingaree
37038002,S5.2,298,10084018,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.2,285,10084455,(null),Urolophus cruciatus,Banded Stingaree
37264002,S5.2,259,10084396,(null),Cyttus australis,Silver Dory
37264002,S5.2,264,10084423,(null),Cyttus australis,Silver Dory
37264002,S5.2,268,10084585,(null),Cyttus australis,Silver Dory
37264002,S5.2,191,10084528,(null),Cyttus australis,Silver Dory
37264002,S5.2,223,10084556,(null),Cyttus australis,Silver Dory
37264002,S5.2,251,10084524,(null),Cyttus australis,Silver Dory
37264002,S5.2,183,10084398,(null),Cyttus australis,Silver Dory
37264002,S5.2,168,10084587,(null),Cyttus australis,Silver Dory
37264002,S5.2,169,10084488,(null),Cyttus australis,Silver Dory
37264002,S5.2,175,10084486,(null),Cyttus australis,Silver Dory
37445006,S5.2,246,10084859,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,239,10084487,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,241,10084849,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,237,10084809,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,234,10084830,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,240,10084818,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,235,10084776,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,228,10084787,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,240,10084753,(null),Seriolella punctata,Silver Warehou
37445006,S5.2,232,10084843,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,218,10084754,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,209,10084755,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,191,10085862,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,222,10085842,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,210,10085865,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,203,10085832,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,208,10084785,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,208,10084542,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,233,10084575,(null),Seriolella punctata,Silver Warehou
37445006,S5.1,201,10084604,(null),Seriolella punctata,Silver Warehou
37377003,S5.1,305,10084752,(null),Nemadactylus macropterus,Jackass Morwong
37264002,S5.1,155,10084791,(null),Cyttus australis,Silver Dory
37264002,S5.1,152,10084815,(null),Cyttus australis,Silver Dory
37038007,S5.1,346,10085809,(null),Urolophus viridis,Greenback Stingaree
37038007,S5.1,336,10085779,(null),Urolophus viridis,Greenback Stingaree
37038002,S5.1,353,10085815,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.1,386,10085845,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.1,391,10085808,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.1,275,10085838,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.1,333,10085778,(null),Urolophus cruciatus,Banded Stingaree
37038002,S5.1,321,10085811,(null),Urolophus cruciatus,Banded Stingaree
